Id,Name,ShortDescription,LongDescription,Price,Stock,Color,IsTopProduct,Ref,CategoryId,ImgUrl
d9daca57-0265-4ba1-9e6a-e925e90e3ee5,"Nut - Pistachio, Shelled","Poisoning by oth topical agents, accidental (unintentional)","Poisoning by other topical agents, accidental (unintentional)",1669.5,53,Red,false,60429-580,4,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAKdSURBVDjLbZNNTFxVFMd/781jICiCCFoSC5YgGGAQG/E7EhckJFqMe5suNI27Ji7r3qXbLk2rSRuFhU1asESgxvoRm5qQoIAikECMdcIMAzO8++6957h4MyjKSW5OcnPv7/z/554bqCoTFz4eUNXPFQooLymKKqBKmvRwibdYs7t++8oH3QAR6YHzCk/l+juD+3/tolq7BClMUIHibpkDo4hGp6hGCoBXc/0ng9eGTtLZkUNTAqKSVpW0entLI40NES+/+R5HAKg+nBvoYvrubxQKFVQEAKmpUEVFKZYqxCbh31G1QBBlI54c7KLnsVa8B1VBRPFe8SI4UQ5iy2eTC8cBFO+FzfslsmEdcRxjTYKTdN+RIarL0vZAPaJ6DAAQLzhvMcbw1nM9qfxUHarK5flfeOJgkovPrjJZKfxfgfWCtw7nQz5d+BljHc4r3gmOgCE3zzODJZr73+fEIx9x78Pe8dMXV2cOAc4JibUkAhrWE9TVQahIIPTG84z1rNLcN0Z5c5rWR/vIdJqp6Qvd79aaiHUeFzuM9TgvWC/VrHSGv9KSex1fWaKh7XFiv0XH6HCjKxcu/aPAC9ZYjPWpHa8kVcifrhVb2CDM5AnCMtmH8hBX2P/DZI5YsEkKcKIkTmhz64w/+CVNTYq4bUIpQtiE2oTlayvx0krpfFQbmMR5nHEYK1gR+twPjETf8PQrY2hyi8DvsXjzgKRQJBDL1kbp7bNX16cOe+C94hOfWhDhheafGB49Q5K/RBQ1sziXMLv3Bl9vRuTX7mzdu/3t1JFnJAwZeX4IDQK8V7JkCTLbZOrbWby1z1flCXbaX8Ss3aVYcXP/nYPZmRvfv5P+vOr8n7CY/B1KO4ZPlvtZtQHKd6Bc//3HL87VAH8DX5rXmGdCnY8AAAAASUVORK5CYII="
a2f73e6a-4d87-4f46-9ac9-791d86101d06,Sea Bass - Whole,Respiratory tuberculosis,Respiratory tuberculosis,5651.98,170,Puce,false,59220-4001,2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAKbSURBVDjLfVPfS1NhGH7O2THJubmtWUZrYNGFzELRsggLFSUJqosuxaCiy7rsHwiJiDYvCykvC68qIiSsXVgU1NTIZkpZmgulnL82d35+ve+3TTCqb7zfe87O9zzv8/74FCEE/rcSicQ9y7K6TNPUyIO8NMMw2N9X/kUwNjZWQYA+n893trS0DDqB4DiQpwnj9/swOPgU2t/Ao6OjJxgcDAZ3ud1uTH+dA0d3HAFHOEQkYBOZruvQksmkbtv2FjJ5qCiTfTqd/lMyFhfTROSgvaNT/qcxOBQKY2lpWUYX/BOsUkjjF4qJgL8Cjx89RKS2Xkbnb1IBszL4al+CjilQFNrzm/RsqysruHHpoIw4kngNVrvz5Om8ApbKUfmgP7ANqqpCIVMLxs9MIJx8xNoDjfJZFGqgsgJ6JwIVLpdrk6kFz+v2yHl88PZj3j2Fu0sxmZZUYBbao6gKXJq2EV16ToE8r5xlIhSswZP3NzFjeaUKScAbF4RT4IjV28tk/l+yF2E6VH3HQjBiodK7DzVVTVjNZZD+/oYIM7IrkkAt5Mn2eTI/C+F6A+2Rc7Cp77Zjg0cotTyL/aGjWDPWcfnZMTSY3XmCkhIN1y/UyfaYpoVsVkf/lCHB335NkRKaD1Jj2iZW9FXU7W7GmpnF0PodaFTJW/H48+PFQSEf8Hg81Tk7B8u2sMMbJrAtyX4szyBQXoXE7EuMp5Komz+DTXeht7f3CpGcOtR0pDU23o2coVMNDMrXwN5gBIf3dODtzCsMTwyj/mcntuqeiQ2CWCxWSS1baGlpQ7nHQ6NsQ3OpRBrNRKPR8tpraqYx3FoWnxyaMxy0pXrEJ8ZtXCaSvkj2bmDgQUNx/gv34iN/zxoCLybjWHfQvNAjpou43xdyww7T9h6SAAAAAElFTkSuQmCC"
e0681410-1bcb-4290-98a8-be086076eb8a,Rabbit - Whole,"Bi femoral hernia, w obst, w/o gangrene, not spcf as recur","Bilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent",4521.23,167,Goldenrod,false,57896-981,2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAKoSURBVDjLdZPBTxNREMb5B7h41LuJB+8mJiaGxIheOEhCJMiBaAjRiwdR9KAkBEFiNDYtYFQMEiIBDIQgYGlBS0tLwW1LgUILtBbL0m67bWmXXdh+zisFCsFNfvs2OzPfm/dmpgBAQT5ljSOXCQ0xR4SJGOEhdMx20j8/sJDQEsrorB/zgTjWIjI2krsICtv4MRcAs+V8Co8J5IJHuowe7KkZBONAvy2BPmcC04IMiZxUgtmYD/M9EDkQ0DKDqCD7JMm7c1JEhzkKh6giQ/9oQVzdt+dEtFkB+rhEqH5BQaclguXIvtPwrATdeATebWQz2KRXklaZkckwAZXFZncfo/MNO+N4PxlGmzEMVxBY2QQsy0k6zg6EHYAngfCGHktdZVgZaAD34Ro0rx+OMwHO4Rfx2bRFAjx0EzwG5+Lo+eVlu4QYvSYfhOAAQoZaiM4hSmUDMWcvjC0lu0wg4g6maGcebRTcTiJWX5IF/yXOMZp09dGo+wXkP4MITbxC2tWPvXUTuI/VmUMBnYGHVr8JjT4E2+qRgKWvqFxwPYOaNiHtuw/B9gCLnVVwdlSjpqk7lj0Ctx6D1hDKBn+1i3SRGbC0n79rjkZdT6BKFqS8lZAC5Ugs1GHlUwl+cxzbhDu8RPOqBAcPBNKALwFwdjrzTG0u+A4k/23E55/C03oTFjuHsf3G0h6WUaHS8FSjpRhgNg9hYfQRpf0T0loVdgIVECkTj64Y36a88GwpR2XMb6QwlUs/2g33cB0c398gaC1Faq0cAvcY7rYS9Js8sPmV4410spV7moqAxDqW2m/BUHcWU63FMDZfh9HmxiKvnN7K+cNUf+8iZIsGsvUtrA1X0VtzHtMzdrAB++8w5VN65YzcWHlB1b+8kelqqVDuNnyJ5kZbc9o4/wOexAeGRUz8AAAAAABJRU5ErkJggg=="
c190eccc-6d6d-4fce-8629-8a6d2f25cdeb,Potatoes - Idaho 100 Count,"Nondisp fx of base of nk of r femr, 7thH","Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing",1944.05,111,Blue,true,13537-410,4,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAGeSURBVDjLjZLdKwRRGIf3X1wXuNAikiKfWXaVLO1SIjYlG9LYaGKxNSXWx1rnwoUo+Zhdu2vkRsp32ePCvH5nYoaGNaeemjkz5/ee85zX5W6VS4bjuc3uhSzzz4NohnlnT1nHzAlrnz5mbZEj1jJ5yHwRxsS/ROT6jiu4lEuF12+YE5pHd1O2AFHZKXVDSWYL8EcvxKQjaga27AG+ubTxUUllMlOJq9fB1Us+sAJieR5azPJ+Oc0DC2e8N3rCmyYOOFxocOGxAiTVCBhTtMJ08pYXY1i55nChwUXeDGgM7xsBovJ/dErnHC40uNDMAGynr35kj3VJKn98eQOcPzwLCib3gqcCf3l9e8QiDS6sgK8HuBCTWnxHvRtT8joqEfqC0BeEYxJ6g9AXhL4g9AXBBaF4gxUgqUZAKJYjnNMRcPFuBsCFESAqOwUurPvEdsbhQkNfkNMBFz+b4tPFnwt0gS7Qjfeq4MYvARBWbHyFiOEJrNkD4MLxEdxtsj0ALmS4MATVDm5TdTBBlf3rVNGjUHl3nMp8y1TqjYkrFMgf+hUje+AiV2IAAAAASUVORK5CYII="
36a6a597-d2d9-4237-a35b-588b01c26ed6,Peas - Frozen,"Disp fx of med phalanx of l lit fngr, 7thG","Displaced fracture of medial phalanx of left little finger, subsequent encounter for fracture with delayed healing",4393.69,177,Purple,false,36987-3171,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAJHSURBVDjLfZJPa1NREMV/972ksYmx0bbUpzS1ValpKVQohgguRLuxIBRBcKMbwS/g2l026jfQpWtTcCEFN+Kii0AoSFNpQUirlFprXmybNi/v3nHxYv6Q6oFhLsydc+aeO+rWs8UX08nYkx7bigOIAGIQEcQImCCLMRgjFEuVt+9fzt+jgdC10fjT00PnAQukdbkra0H7PhcOardpQwgBRIEECjSUxAiiTaCsWyQ9Fqc6CB5dP8P4+DCfVnYZONVDtabb66SG4ywWfjCfcQBYWVEddUtEANjYOeTVYql5/hurm3vklrZY3dwj8EjofEIDNyb7AYhGbKIRm+RgL1++7bOxc8h8xuHnb4/joIrFoqRSKQCWl5epVCpEo1Fs2z62QUSoVqu1Uqn0oVAoPA8dbb9DTrwBI5TLs6TTaUKhEEop/gXP8yKO44waYx6HRPvQcL+vr49wOIy3vo4sLCC1GlYqhT19EWKrUPsKGKzIBM7Q7MTIyMhl++Gd/rM7h87M1i8bFbvCoFKobBZrdxe7XMZaW4OPS+iMjSVV0DVU/Tth26dcG7JVu6uFQkEmNjYglwtW0hgwhr25S8SvHoAyIBrEx05k+Lw9idVlkueB1uD7zYjnivh1C0w9CF0PyNu/sUkwNobSuqmO1uynz3HSPgDjNxp9IFi4rgnCU1N4yWRrAq2JztyEiANiAAO9w6iBue4JXNelrjXRbBY5OkI8DxWPE2zE3dbyKIXnebiu20mQz+cfGGNeJxKJmGVZ/A+u65LP5+//AbkTRxnEop0TAAAAAElFTkSuQmCC"
5eea264e-0579-459f-9d68-7df6d4570f89,Wine - Pinot Noir Pond Haddock,"Unsp injury of deep palmar arch of left hand, init encntr","Unspecified injury of deep palmar arch of left hand, initial encounter",2628.03,13,Maroon,false,49701-3000,2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAJwSURBVDjLjVNdSJNhFH62fWbNWboGKtmipVksf6AsN2dE0K833ZQwiu6CbgLpxgg0QiS6NKG6SMJCyAujCCz7UyhRySgixLT8W9NtLpkuN9/vfc/pwtZFzvKBw4GX5zw87/kxMDOSIdy138SKPzLRLBEfyDrSo5LxjFgBrLhxTfYx55qsox5WdA4rEpmXReiFxxrodM8pEWEx+5n9j0vDvoe7rcm4SR2QopZ1dm+6wWiElmaFeavXyorqV+Ug8MxdMt1Rplgt8mKgiUWomUnM8PiDYjnWWljyXwdMdN+yo9pIMoqvnW0YeXoXpE8jo+iiiRTd+GcTAx0ub0qmy5m25QRik9VgBpiBuO8a0vMqkZpd4Rm5U+BNKhDocFmIqNHsqALJMEC/q5lBpKOm/SSu+PpAiq4P3dxmWSZAiprN9lMbUzMd0GfaATDWZpgTH0Ncn0OubSdqWdsk4/rlRJ2BmTH1ZF8eEw3mHH+tqdgH6MHbuNQ3DrAOQRJCSuRk5qMo14P+sVf45OvF1YjcvrduZlhbWhpqtRSc15iiUPO9ABMkCRxynoVigiIFAsMfmURhbjmiIoYL8e6hhXqjSfM/Kq00bSgqTc+vgpzvhvo5AACISwHFhPHwMHSSkKRDVzrmFudRsrkCUX3B0D/6Rmik1K2MvNMAAM3ihmZxLQl0l0Mqiaz1dkhSUEyYikzAasnG+8m3+B4cRVPQ9M0w0VbcQorOsCKQIiRyjZSICwFBAnEp4LA5UeY4jHcTPRgefI66H0aYpLpnWOka/8auemNoj/2grevLywFBcPsbWPyZwmrgqDWEFJlsMVIpwQaWifdfoJOVMsp2n0QAAAAASUVORK5CYII="
187563fa-11de-463d-92a7-52aa1e5f1e5a,Nantucket Apple Juice,"Unsp injury of left innominate or subclavian artery, sequela","Unspecified injury of left innominate or subclavian artery, sequela",3429.21,109,Khaki,true,36987-1162,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAIqSURBVDjLjZPNi1JRGMan/ooWDbSKNq2sgZqh0UgqKVoOU7OooEWLgZi+JIaYGolaRAS60JXuxJWoIC6E0KAgAzGbCqpFmua393qv9+PoPJ33THPHcYy68HDPvee8v/e8zznvFIApEn8Octm4Zv6hQ1z7rbgRgE3X9S5jbDgYDDBJfB5er/flKGQUMEPBiqJAVVVLkiSh0+mgVqsJSLVahc/nsyDbwfsIQAs0TYNhGNDevIX29BnUxx50u13U63UB6Pf7oCR+v38LMg6gYCOdhnb1GgaeVajnL0CWZTQajT0lCU/GAea379AWFsHu3kJ/4TLUO/etUprNpthJpVL5C4Ax6I/WwVbvoe9+AMazMvrHzSMI7YT8aLVakwHs8xdoS1eguC7CeJUBa3fEwkKhgEwmI+pP8/Ly+fxkgP78BZj7NgYP3ZDn7FDXPGJhKpVCuVwW/tA7HA7vBawdPrJEmZl7hQc7IJ2YtwCxWEyUIgzmCgaDuwF157kDlVOnC+bKMmS7E8a79zA3PsEs/0Q8Hkc2m4VpmkLkB5URjUa3AMpZ1+uew/lVmnMw/cZ1qOtPrGOirKVSCclk0gKQQqGQOFYB6NnPKPKsfdNYvgnJdQnsV23XWRMkkUig3W6LMSkQCOyUIJ+ch3R8Fj+O2j6YHzc2J/VAsVgUEBpHIhHkcjkaDy0P/hh5jBuk0sQ4gO4AXSIa09b595Cv7YnuHQFME+Q/2nlb1PrTvwGo2K3gWVH3FgAAAABJRU5ErkJggg=="
7e7f9942-886d-4de1-9d87-2e34c768e423,Cocoa Butter,"Disp fx of dist pole of navic bone of r wrs, 7thG","Displaced fracture of distal pole of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with delayed healing",5429.94,69,Aquamarine,false,0074-3064,3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAJcSURBVDjLbZPfa85xFMdf36/nebbGBcLaMmtM2DybElsjQm5c+PEnoKSQCzfEnZtduLRdSJFc4UK5sEizSLtQNCYXJMXKlMeG7fv5cc5x8X02w06dzqdPn/M673M6n8TM2H/6WruZ3TaoYPQYhhlgRh5s1lUCwU18GLpxfjVAgfzBMYP15bZVyfjXCcxmkiCHKabwfeIX085QK7RQtRwAO8ptTcmujiZWNZSxnICa5lU1r758cR11tQW2HTjOXwDMlpTbm7n//B2VyhSmCoDOqDDD1Pg+OUXmPHOt2gJJoVRg7cZmWuuXIgJmiqohYogqUY3pLHDrzuP5AIaI8nF8klJaJMsygvNEze8jCygUSyxbWIOazQMAVJQoAecch7a25vJzdZgZ1wffEmqL/JP/R0EQRUIkSsrNx29wIRLFkKhEEoqlEj7mQ50XEKPiQ8ArWFpDUixCamiiqCpeErz8D0irQyREIWYRF4QsClkQXIi4KDgvuKlnfP50iZZ1A5R3j7PvXOeFvxWIElzABcnbEcOLEkWR6ac01r9h84YuVi5dy+DoXYZfP7nYfbJxcTq3heBzgI/KdBB8EFxUpn48YtP6TiQVOhv2Ikmgu9wDcCKdWRgfhegiLihZEELQXL4TKj+/UEwWsX/DKQDO7LnCmhUdALWzMxAxxAsu5J6FiHOK98q3yQqjY8/ofXgYgN4Hh3k/PgKQzc6ANGVLVweWJIgYUQytxsQdZHhkgJ6O7dx71U8pKfD05RBAX2Jm7DzSd9WMo/nPm7P/GFTP1A5BzQtIPMAPoH/48tjZ3wRCz4QMKdc8AAAAAElFTkSuQmCC"
1ba42631-b084-49b6-a957-2cb35f6bde98,Beer - Sleeman Fine Porter,"Nondisp fx of acromial pro, r shldr, 7thD","Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with routine healing",2080.01,49,Orange,true,21130-175,4,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAOPSURBVDjLVdPra1t1AMbx51zS03iSNk16y0m2tF27bp0d3SodjLjqJqNl+qLDF3WDjTEsKIhQ3fCFY74Sq3ZjyFZRcVCUCd1WpYgiglXYZiudtV1vMXhJmrTpbW1zfud3yeX4Yg627x/w4XnzSLZt42EXJ99x8azoZkK0MUFbmOBgnI1SJr5TxL53PXanduGlgIVHkh4CvRPnW3lGXN3rCVcraiEyUg7lzjL8OT+Nm1PX+gLSx5Mikz0jRO7UZ13bfn4M+OCPcx1bHbU3fbqBhFjFuDkNxZax37UHX/76yZoz29Hilp4bbal1eaf+2cS/C+bRgbO7BwFAfn/8nJcJ1l/u2oq7ZgS/rN/BemYDtc4QUotxEELf1u1Db2wvL/RWlBSizu8CpaL/8Fu3vQAgW5x2N3taXVE6j2lrDlaWoUzxwsUc+Hri+nhA+WiE0UxX7RYds0kGb5GGuqDbxSza/T9AjigODZPmLESWo0h2YXfRDoxGboGm2WsZrl5qqnErIpPH/KpAZJGj0qeDUXYEAFSLsgYuZSFDQpPrSVRpAcT+imIsOvZ5tbvfoJQ3B3xO3IlYsEgOZDOHnQEHOKPVAKASatGKwtKCsPsppJJx9N3tXeNEXDp//4Urcxtj6g96fXTpPmtUIcEiedj5PLhQIShTHiyw6N+/zdxuGro3uMwpf+/sQnDg0Jp+wram5p62xp4ZajgDxnOwLBuU5OArcSCxZEJwGn0AEPrFNxM3+i7O1327fUPppsSa+dEo02fdRfAGgxN7oz9lNpYdYGk3augQdvjLEU8uY5dnfbW1tVVXpnYenT2e8p3wbWavWqFQ+CutoGAluAXHTp6EYRioLPcqsZkRSCSG08efx7aaGpSVlsAppWsSiYRDtU2i5ol1TOxvKbi1sop43saLBw/i01dexYjgeb9hyI2NjeBmEhd6P0QyuQDHE97f33y9a08sFuuSHZevLOfT5JQ0MoZ74xPQiz0AgNMLSzBNk3V2diIcDqO9vR1tbW0wTZPaYiMMAMXFxZoKAM4bA9fT4WcPe0n62lSJ1wcAlz1uyJwV9PT0QNd1AAAhBLIsqYqiDAJAIpFg0qNv7GjY1axXVX2/78CBkmBlpYLiIqRSKUQiEWiahlAohIqKCmSz2bV4PC4PDw8vPgbU19crfr+/Udf1QcMwyjRNUwDIKysrLwNIlJaWDgJwcM5zyWRymRDS8R+TYbuVB9P4ZQAAAABJRU5ErkJggg=="
3ff088b0-ea8b-4ac2-8f62-973a64744e06,Sauce - Roasted Red Pepper,"Oth injury of peroneal artery, unspecified leg, subs encntr","Other specified injury of peroneal artery, unspecified leg, subsequent encounter",265.04,142,Orange,true,13630-0038,3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAKtSURBVDjLfZNNaFRnFIaf785PpqMzE8JEbYgaFZOggoLWaHFRrCIUi1qEdudGaGnpqqWLUi1ZKeKuaF0UKgiCdlNairRuXNiFCyUG/xLzVycmk2Scycyd3Hu/O/f7jovRWoXOgcOBA+c573nhKBGhVXx3+oeO4tPCTN11F7ds2/HFo3tDlyfHRob+vvHXAIDTavj4l9/kEonkiZ4NfW2FqfHE8J1blOaLyXff29+/fdeewY39W5ItAV2re7IPhu8cL83NIcRy3T2957RxIJ7KZtvzJ+v1ar4l4NqvVz7zvaXl6/o3s2rNuljdb6zMZjPkO1eRTi9DB+HnqpUHHx/7tOLEYu2L5WdMT41NzD4tXOzqXvtVrqMj53s+9+/eHouP/vHOUCq7aZNS/xUjaHe8kMnuTh/88BAT/xT4/ZeLD9uTxetv9279+tDRT5idW+D82cFKXInTv3rPzwmlFEhzGKWIgtL66LdTRMYw8mCYfC72wUeH9+6/dndZUjkOk2OPCLVeGyeSABu26eKPmDAGThalMqS63mfJrfFkeobA95kthSrZeSBZrfzJ6MgIpfkige+1q9GrO2sbDl/PBNOXECtYXcZfmCQoV9AzM//rz8D3U6O1aqUUR0nKRj5Ls/PouXFs6BFry9F98CcUCtvQoIAXZsfSXTw+N0C5NN8HEKfhEH9rBZ27vgUsiCDWJardxAaTIBoxHmKWEOuRWjP4mpI4DRExAdYbRkwVMS42mAKxiA3A+oitI6aOGA/EvgHQiNgI21hAomoTYjVI1Nxum9tt5CLGBaXeAIQiCoNEZSRabKapvoJFLmJqL04IsPoJQPAvQEJbibxn6UY9mcFmHJEE2AxIHjEaCBGnWZVjMEEgElr9ChDoMxMXjuxE2Ici0/K3BVA3Q6xcetl6DtPMgEIgxcFhAAAAAElFTkSuQmCC"
35a7517a-7847-489d-86e4-509614705c1b,Beef - Tenderloin - Aa,"Unsp superficial injuries of unsp front wall of thorax, subs","Unspecified superficial injuries of unspecified front wall of thorax, subsequent encounter",3238.22,5,Maroon,true,30142-511,3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAJHSURBVDjLfZJPa1NREMV/972ksYmx0bbUpzS1ValpKVQohgguRLuxIBRBcKMbwS/g2l026jfQpWtTcCEFN+Kii0AoSFNpQUirlFprXmybNi/v3nHxYv6Q6oFhLsydc+aeO+rWs8UX08nYkx7bigOIAGIQEcQImCCLMRgjFEuVt+9fzt+jgdC10fjT00PnAQukdbkra0H7PhcOardpQwgBRIEECjSUxAiiTaCsWyQ9Fqc6CB5dP8P4+DCfVnYZONVDtabb66SG4ywWfjCfcQBYWVEddUtEANjYOeTVYql5/hurm3vklrZY3dwj8EjofEIDNyb7AYhGbKIRm+RgL1++7bOxc8h8xuHnb4/joIrFoqRSKQCWl5epVCpEo1Fs2z62QUSoVqu1Uqn0oVAoPA8dbb9DTrwBI5TLs6TTaUKhEEop/gXP8yKO44waYx6HRPvQcL+vr49wOIy3vo4sLCC1GlYqhT19EWKrUPsKGKzIBM7Q7MTIyMhl++Gd/rM7h87M1i8bFbvCoFKobBZrdxe7XMZaW4OPS+iMjSVV0DVU/Tth26dcG7JVu6uFQkEmNjYglwtW0hgwhr25S8SvHoAyIBrEx05k+Lw9idVlkueB1uD7zYjnivh1C0w9CF0PyNu/sUkwNobSuqmO1uynz3HSPgDjNxp9IFi4rgnCU1N4yWRrAq2JztyEiANiAAO9w6iBue4JXNelrjXRbBY5OkI8DxWPE2zE3dbyKIXnebiu20mQz+cfGGNeJxKJmGVZ/A+u65LP5+//AbkTRxnEop0TAAAAAElFTkSuQmCC"
2135009a-6f66-43f6-bfbd-9ac45eb1f1e6,Macaroons - Homestyle Two Bit,"Nondisp fx of acromial process, l shoulder, init for opn fx","Nondisplaced fracture of acromial process, left shoulder, initial encounter for open fracture",2340.15,6,Blue,false,37205-345,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAKKSURBVDjLjZPdS1NxHId31R9QF0lXmW0GRRC9eVNiL6ZIRoVCSFNzL+BNiIe1ZCzLKKRAyLIc+Y6hFcpMmUo4NXXszbUIy9p0Dp1ORGRnO2dzG5/O7wyPDQs88Fwdvs95vj9+RwRA5HA4csafyTCizsVw6RGIRKIzu+QgGT5us9mCFtME7KYxDBanIxaL7Qpeolar9+j1+pKhp0pM6pQYlKaDZdkkQqEQgsGgQCAQQDQaTQiSC0ZhKJLsEGxJtqBpGpubm8kFhholJhoVMNySIBwO81R1LkDdsYB7HKp2D1StHlAcpEIQCAVTiYKBQgkikQgPGe4YXUU7R5txFa0jq6honucFpCqpYOCRAl8a5OgvEPN2wt9fpZrn8F5XDUuXHP7pTjAME/9nQd8NMX9ARLC1CsFvacKa+S6itBkrI3ew+LWf5QQntwseyDH+Uoa+64eF4coWDyqa3Gh80wD/mBTRjQ5sfK/GmkmLuXeFqLmWokkumBqFPj+NF5AzIBKy69JnFSLr3Qj7tAiv6LDh1ILxVmOm4TwtFHzSyDD2ogy9eWnCIRK4XeGbqEPQXQvGUw7WWwlmvhjMrwJYtWeZpAIbV9CTe0g4xMCiA0tD5Vg2yhGYlYL5nQ/WXYTQzwJMPz4FKnO/ZrvgfhmMdaXoyU4I1n/o4e3lhryNCLlugpnNhq3+HJzPL2OmLgcec//Oe0AKPl5MRTweh2+4nNu5DYFvGWBmrsD+OguWviZEGRoxlgZ5hHtAUVRqZ94x9N4+jQ8XUuFyubBgUCDif4LQ7FXYXmXB2F0Pp9MJq9UKu90Ok8mUEBARoUS8N1N7IuVhmWSfjLzoUh1tcb69tD5Zm7FM5R6o+t/v/AcPwsfW2HYHkwAAAABJRU5ErkJggg=="
75be78d5-f577-4d48-9762-ebe9227e9fd5,Sugar - Splenda Sweetener,"Nondisp fx of cuboid bone of l ft, subs for fx w routn heal","Nondisplaced fracture of cuboid bone of left foot, subsequent encounter for fracture with routine healing",4375.95,36,Teal,true,0024-5811,3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAABGdBTUEAAK/INwWK6QAAABl0RVh0U29mdHdhcmUAQWRvYmUgSW1hZ2VSZWFkeXHJZTwAAAIsSURBVDjLpVNLSJQBEP7+h6uu62vLVAJDW1KQTMrINQ1vPQzq1GOpa9EppGOHLh0kCEKL7JBEhVCHihAsESyJiE4FWShGRmauu7KYiv6Pma+DGoFrBQ7MzGFmPr5vmDFIYj1mr1WYfrHPovA9VVOqbC7e/1rS9ZlrAVDYHig5WB0oPtBI0TNrUiC5yhP9jeF4X8NPcWfopoY48XT39PjjXeF0vWkZqOjd7LJYrmGasHPCCJbHwhS9/F8M4s8baid764Xi0Ilfp5voorpJfn2wwx/r3l77TwZUvR+qajXVn8PnvocYfXYH6k2ioOaCpaIdf11ivDcayyiMVudsOYqFb60gARJYHG9DbqQFmSVNjaO3K2NpAeK90ZCqtgcrjkP9aUCXp0moetDFEeRXnYCKXhm+uTW0CkBFu4JlxzZkFlbASz4CQGQVBFeEwZm8geyiMuRVntzsL3oXV+YMkvjRsydC1U+lhwZsWXgHb+oWVAEzIwvzyVlk5igsi7DymmHlHsFQR50rjl+981Jy1Fw6Gu0ObTtnU+cgs28AKgDiy+Awpj5OACBAhZ/qh2HOo6i+NeA73jUAML4/qWux8mt6NjW1w599CS9xb0mSEqQBEDAtwqALUmBaG5FV3oYPnTHMjAwetlWksyByaukxQg2wQ9FlccaK/OXA3/uAEUDp3rNIDQ1ctSk6kHh1/jRFoaL4M4snEMeD73gQx4M4PsT1IZ5AfYH68tZY7zv/ApRMY9mnuVMvAAAAAElFTkSuQmCC"
